FRT_FID	TEQ_NUMMER
3624	2300100026
3625	2300100062
3626	2300100040
3627	2300100044
3628	2300100042
3629	2300100056
3630	2300100004
3631	2400100006
3632	2400100020
3633	2400100022
3634	2400100044
3635	2400100026
3636	2400100002
3637	2400100046
3638	2400100080
3639	2400100076
3640	2400100066
3641	2400100018
3642	2400100050
3643	2400100064
3644	2400100068
3645	2400100040
3646	2400100074
3647	2400100012
3648	2400100082
3649	2400100052
3650	2400100038
3651	2400100078
3652	2400100028
3653	2400100032
3654	2400100004
3655	2400100072
3656	2400100042
3657	2400100008
3658	2400100070
3659	2400100036
3660	2400100060
3661	2400100056
3662	2400100010
3663	2400100016
3664	2400100058
3665	2400100034
3666	2400100048
3667	2400100014
3668	2400100024
3669	2400100062
3670	2100100028
3671	2100100048
3672	2100100012
3673	2100100030
3674	2100100062
3675	2100100036
3676	2100100044
3677	2100100066
3678	2100100074
3679	2100100008
3680	2100100078
3681	2100100018
3682	2100100032
3683	2100100064
3684	2100100022
3685	2100100040
3686	2100100072
3687	2100100042
3688	2100100006
3689	2100100068
3690	2100100026
3691	2100100020
3692	2100100034
3693	2100100002
3694	2100100004
3695	2100100076
3696	2100100046
3697	2100100070
3698	2100100052
3699	2100100050
3700	2100100060
3701	2100100010
3702	2100100016
3703	2100100038
3704	4600100002
3705	4600100032
3706	4600100058
3707	4600100064
3708	4600100068
3709	4600100070
3710	4600100036
3711	4600100016
3712	4600100080
3713	4600100006
3714	4600100034
3715	4600100060
3716	4600100066
3717	4600100014
3718	4600100072
3719	4600100028
3720	4600100018
3721	4600100078
3722	4600100048
3723	4600100074
3724	4600100076
3725	4600100052
3726	4600100008
3727	4600100010
3728	4600100038
3729	4600100012
3730	4600100046
3731	4600100020
3732	4600100022
3733	4600100050
3734	4600100024
3735	4600100082
3736	4600100026
3737	4600100062
3738	4600100040
3739	4600100044
3740	4600100042
3741	4600100056
3742	4600100004
3743	2100100054
3744	2100100056
3745	2321100057
3746	2321100121
3747	2321100094
3748	2321100108
3749	2321100085
3750	2321100055
3751	2321100098
3752	2321100123
3753	2321100127
3754	2321100102
3755	2321100005
3756	2321100009
3757	2321100027
3758	2321100047
3759	2321100075
3760	2321100023
3761	2321100017
3762	2321100133
3763	2321100051
3764	2321100033
3765	2321100079
3766	2321100069
3767	2321100131
3768	2321100117
3769	2321100045
3770	2421100023
3771	2421100064
3772	2421100062
3773	2421100009
3774	2421100098
3775	2421100017
3776	2421100039
3777	2421100005
3778	2421100087
3779	2421100068
3780	2421100033
3781	2421100104
3782	2421100100
3783	2421100094
3784	4621100117
3785	4621100045
3786	4621100033
3787	4621100131
3788	4621100079
3789	4621100069
3790	4621100051
3791	4621100023
3792	4621100017
3793	4621100133
3794	4621100075
3795	4621100121
3796	4621100102
3797	4621100085
3798	4621100055
3799	4621100098
3800	4621100027
3801	4621100123
3802	4621100127
3803	4621100047
3804	4621100108
3805	4621100057
3806	4621100005
3807	4621100009
3808	4621100094
3809	2321100087
3810	2321100065
3811	2321100003
3812	2321100035
3813	2321100089
3814	2321100013
3815	2321100061
3816	2321100037
3817	2321100015
3818	2321100041
3819	2321100110
3820	2321100137
3821	2321100112
3822	2421100015
3823	2421100003
3824	2421100029
3825	2421100013
3826	2421100058
3827	4621100112
3828	4621100137
3829	4621100110
3830	4621100015
3831	4621100041
3832	4621100037
3833	4621100061
3834	4621100065
3835	4621100013
3836	4621100087
3837	4621100035
3838	4621100003
3839	4621100089
3840	2321100128
3841	2321100124
3842	2321100056
3843	2321100070
3844	2321100132
3845	2321100046
3846	2321100080
3847	2321100076
3848	2321100024
3849	2321100034
3850	2321100095
3851	2321100028
3852	2321100099
3853	2321100052
3854	2321100010
3855	2321100109
3856	2321100103
3857	2321100006
3858	2321100018
3859	2321100086
3860	2321100134
3861	2321100122
3862	2321100058
3863	2321100118
3864	2321100048
3865	2421100095
3866	2421100010
3867	2421100006
3868	2421100069
3869	2421100099
3870	2421100040
3871	2421100018
3872	2421100065
3873	2421100063
3874	2421100024
3875	2421100088
3876	2421100101
3877	2421100034
3878	4621100048
3879	4621100134
3880	4621100118
3881	4621100058
3882	4621100122
3883	4621100018
3884	4621100010
3885	4621100109
3886	4621100103
3887	4621100086
3888	4621100006
3889	4621100056
3890	4621100099
3891	4621100046
3892	4621100124
3893	4621100095
3894	4621100028
3895	4621100052
3896	4621100132
3897	4621100024
3898	4621100080
3899	4621100076
3900	4621100070
3901	4621100128
3902	4621100034
3903	2321100025
3904	2321100043
3905	2321100067
3906	2321100096
3907	2321100125
3908	2321100029
3909	2321100083
3910	2321100077
3911	2321100106
3912	2321100119
3913	2321100049
3914	2321100135
3915	2321100007
3916	2321100092
3917	2321100073
3918	2321100031
3919	2321100100
3920	2321100019
3921	2321100081
3922	2321100129
3923	2321100071
3924	2321100059
3925	2321100053
3926	2321100021
3927	2421100060
3928	2421100066
3929	2421100102
3930	2421100096
3931	2421100031
3932	2421100085
3933	2421100019
3934	2421100025
3935	2421100089
3936	2421100021
3937	2421100037
3938	2421100035
3939	2421100007
3940	4621100053
3941	4621100059
3942	4621100021
3943	4621100129
3944	4621100071
3945	4621100019
3946	4621100081
3947	4621100031
3948	4621100007
3949	4621100092
3950	4621100100
3951	4621100025
3952	4621100119
3953	4621100125
3954	4621100083
3955	4621100073
3956	4621100067
3957	4621100049
3958	4621100096
3959	4621100077
3960	4621100135
3961	4621100106
3962	4621100029
3963	4621100043
3964	2321100036
3965	2321100066
3966	2321100138
3967	2321100113
3968	2321100038
3969	2321100111
3970	2321100062
3971	2321100088
3972	2321100116
3973	2321100004
3974	2321100016
3975	2321100002
3976	2321100042
3977	2321100014
3978	2321100136
3979	2421100093
3980	2421100030
3981	2421100002
3982	2421100014
3983	2421100059
3984	2421100016
3985	2421100004
3986	4621100136
3987	4621100014
3988	4621100042
3989	4621100016
3990	4621100002
3991	4621100113
3992	4621100066
3993	4621100138
3994	4621100004
3995	4621100062
3996	4621100038
3997	4621100088
3998	4621100111
3999	4621100036
4000	4621100116
4001	2321100107
4002	2321100130
4003	2321100060
4004	2321100054
4005	2321100026
4006	2321100030
4007	2321100068
4008	2321100126
4009	2321100050
4010	2321100074
4011	2321100044
4012	2321100078
4013	2321100022
4014	2321100097
4015	2321100084
4016	2321100101
4017	2321100032
4018	2321100020
4019	2321100120
4020	2321100093
4021	2321100082
4022	2321100008
4023	2321100072
4024	2421100086
4025	2421100008
4026	2421100020
4027	2421100036
4028	2421100097
4029	2421100067
4030	2421100038
4031	2421100022
4032	2421100103
4033	2421100061
4034	2421100026
4035	2421100032
4036	2421100090
4037	4621100008
4038	4621100072
4039	4621100020
4040	4621100120
4041	4621100101
4042	4621100097
4043	4621100093
4044	4621100082
4045	4621100084
4046	4621100032
4047	4621100022
4048	4621100078
4049	4621100050
4050	4621100074
4051	4621100044
4052	4621100026
4053	4621100054
4054	4621100107
4055	4621100030
4056	4621100068
4057	4621100126
4058	4621100130
4059	4621100060
4060	2421100051
4061	2421100074
4062	2421100041
4063	2421100070
4064	2421100080
4065	2421100078
4066	2421100053
4067	2421100047
4068	2421100072
4069	2421100106
4070	2421100076
4071	2421100082
4072	2421100043
4073	2421100055
4074	2421100045
4075	2421100049
4076	2121100015
4077	2121100063
4078	2121100017
4079	2121100040
4080	2121100021
4081	2121100013
4082	2121100019
4083	2121100027
4084	2121100052
4085	2121100031
4086	2121100002
4087	2121100025
4088	2121100029
4089	2121100058
4090	2121100044
4091	2121100042
4092	2121100036
4093	2121100023
4094	2121100065
4095	2121100048
4096	2121100009
4097	2121100046
4098	2121100069
4099	2121100054
4100	2121100011
4101	2121100050
4102	2121100007
4103	2121100060
4104	2121100056
4105	2121100038
4106	2421100054
4107	2421100077
4108	2421100050
4109	2421100071
4110	2421100107
4111	2421100042
4112	2421100046
4113	2421100048
4114	2421100081
4115	2421100073
4116	2421100079
4117	2421100052
4118	2421100075
4119	2421100044
4120	2121100028
4121	2121100059
4122	2121100018
4123	2121100022
4124	2121100008
4125	2121100053
4126	2121100037
4127	2121100051
4128	2121100024
4129	2121100010
4130	2121100003
4131	2121100030
4132	2121100035
4133	2121100041
4134	2121100020
4135	2121100039
4136	2121100049
4137	2121100012
4138	2121100047
4139	2121100055
4140	2121100016
4141	2121100014
4142	2121100066
4143	2121100057
4144	2121100032
4145	2121100043
4146	2121100026
4147	2121100006
4148	2121100045
4149	2121100061
4150	2321200047
4151	2321200061
4152	2321200043
4153	2321200037
4154	2321200039
4155	2321200021
4156	2321200005
4157	2321200041
4158	2321200027
4159	2321200017
4160	2321200011
4161	2321200019
4162	2321200057
4163	2321200035
4164	2321200053
4165	2321200045
4166	2321200031
4167	2321200063
4168	2321200029
4169	2321200033
4170	2321200007
4171	2321200013
4172	2321200015
4173	2321200069
4174	2321200009
4175	2321200065
4176	2321200003
4177	2321200059
4178	2321200055
4179	2321200023
4180	2321200067
4181	2421200061
4182	2421200067
4183	2421200046
4184	2421200042
4185	2421200040
4186	2421200030
4187	2421200038
4188	2421200063
4189	2421200059
4190	2421200057
4191	2421200015
4192	2421200028
4193	2421200053
4194	2421200065
4195	2421200034
4196	2421200007
4197	2421200055
4198	2421200036
4199	2421200044
4200	2421200069
4201	2421200032
4202	2421200011
4203	2421200023
4204	2421200048
4205	2421200017
4206	2421200009
4207	2421200021
4208	2421200019
4209	2421200003
4210	2421200013
4211	2421200005
4212	4621200023
4213	4621200067
4214	4621200059
4215	4621200055
4216	4621200009
4217	4621200065
4218	4621200069
4219	4621200003
4220	4621200015
4221	4621200007
4222	4621200045
4223	4621200063
4224	4621200013
4225	4621200029
4226	4621200031
4227	4621200033
4228	4621200061
4229	4621200043
4230	4621200005
4231	4621200017
4232	4621200037
4233	4621200039
4234	4621200021
4235	4621200019
4236	4621200035
4237	4621200041
4238	4621200027
4239	4621200011
4240	4621200047
4241	4621200057
4242	4621200053
4243	2321200051
4244	2421200051
4245	4621200051
4246	2321200026
4247	2321200002
4248	2421200002
4249	2421200027
4250	4621200002
4251	4621200026
4252	2321200052
4253	2321200038
4254	2321200066
4255	2321200004
4256	2321200030
4257	2321200012
4258	2321200056
4259	2321200036
4260	2321200016
4261	2321200020
4262	2321200046
4263	2321200064
4264	2321200048
4265	2321200068
4266	2321200022
4267	2321200034
4268	2321200062
4269	2321200040
4270	2321200060
4271	2321200006
4272	2321200008
4273	2321200058
4274	2321200054
4275	2321200028
4276	2321200032
4277	2321200042
4278	2321200044
4279	2321200018
4280	2321200014
4281	2321200010
4282	2421200056
4283	2421200018
4284	2421200010
4285	2421200062
4286	2421200016
4287	2421200058
4288	2421200004
4289	2421200066
4290	2421200020
4291	2421200006
4292	2421200014
4293	2421200033
4294	2421200012
4295	2421200068
4296	2421200052
4297	2421200054
4298	2421200045
4299	2421200039
4300	2421200008
4301	2421200064
4302	2421200041
4303	2421200047
4304	2421200035
4305	2421200024
4306	2421200031
4307	2421200037
4308	2421200022
4309	2421200060
4310	2421200029
4311	2421200043
4312	4621200014
4313	4621200010
4314	4621200032
4315	4621200018
4316	4621200054
4317	4621200044
4318	4621200058
4319	4621200028
4320	4621200008
4321	4621200042
4322	4621200006
4323	4621200022
4324	4621200040
4325	4621200060
4326	4621200048
4327	4621200068
4328	4621200062
4329	4621200064
4330	4621200020
4331	4621200034
4332	4621200046
4333	4621200004
4334	4621200030
4335	4621200052
4336	4621200056
4337	4621200036
4338	4621200016
4339	4621200012
4340	4621200038
4341	4621200066
4342	2121200024
4343	2121200010
4344	2121200020
4345	2121200022
4346	2121200002
4347	2121200018
4348	2121200014
4349	2121200006
4350	2121200012
4351	2121200026
4352	2121200004
4353	2121200016
4354	2121200008
4355	2121200005
4356	2121200017
4357	2121200011
4358	2121200003
4359	2121200019
4360	2121200015
4361	2121200007
4362	2121200009
4363	2121200021
4364	2121200023
4365	2121200013
4366	2121200025
4367	2121200027
4368	2321300097
4369	2321300093
4370	2321300083
4371	2321300095
4372	2321300079
4373	2321300087
4374	2321300047
4375	2321300045
4376	2321300081
4377	2321300085
4378	2321300091
4379	2321300089
4380	2321300049
4381	2421300073
4382	2421300063
4383	2421300069
4384	2421300071
4385	2421300054
4386	2421300058
4387	2421300075
4388	2421300067
4389	2421300081
4390	2421300056
4391	2421300077
4392	2421300079
4393	2421300065
4394	2121300027
4395	2121300013
4396	2121300033
4397	2121300021
4398	2121300037
4399	2121300029
4400	2121300015
4401	2121300031
4402	2121300017
4403	2121300035
4404	2121300039
4405	2121300019
4406	2121300023
4407	4621300083
4408	4621300095
4409	4621300089
4410	4621300045
4411	4621300085
4412	4621300091
4413	4621300081
4414	4621300097
4415	4621300093
4416	4621300049
4417	4621300079
4418	4621300087
4419	4621300047
4420	2321300080
4421	2321300007
4422	2321300028
4423	2321300088
4424	2321300009
4425	2321300078
4426	2321300032
4427	2321300036
4428	2321300098
4429	2321300042
4430	2321300038
4431	2321300046
4432	2321300096
4433	2321300011
4434	2321300015
4435	2321300003
4436	2321300048
4437	2321300040
4438	2321300034
4439	2321300082
4440	2321300092
4441	2321300050
4442	2321300013
4443	2321300086
4444	2321300044
4445	2321300030
4446	2321300019
4447	2321300017
4448	2321300024
4449	2321300090
4450	2321300005
4451	2321300094
4452	2321300084
4453	2421300072
4454	2421300076
4455	2421300070
4456	2421300028
4457	2421300057
4458	2421300011
4459	2421300074
4460	2421300068
4461	2421300066
4462	2421300080
4463	2421300005
4464	2421300009
4465	2421300017
4466	2421300019
4467	2421300062
4468	2421300003
4469	2421300064
4470	2421300023
4471	2421300055
4472	2421300059
4473	2421300082
4474	2421300078
4475	2421300007
4476	2421300015
4477	2421300021
4478	2121300018
4479	2121300032
4480	2121300034
4481	2121300024
4482	2121300040
4483	2121300045
4484	2121300014
4485	2121300020
4486	2121300036
4487	2121300030
4488	2121300022
4489	2121300038
4490	2121300026
4491	2121300028
4492	2121300016
4493	4621300090
4494	4621300050
4495	4621300082
4496	4621300086
4497	4621300044
4498	4621300030
4499	4621300019
4500	4621300013
4501	4621300005
4502	4621300094
4503	4621300084
4504	4621300092
4505	4621300017
4506	4621300024
4507	4621300040
4508	4621300009
4509	4621300078
4510	4621300034
4511	4621300032
4512	4621300036
4513	4621300098
4514	4621300096
4515	4621300011
4516	4621300015
4517	4621300003
4518	4621300042
4519	4621300038
4520	4621300080
4521	4621300007
4522	4621300028
4523	4621300088
4524	4621300046
4525	4621300048
4526	2321300065
4527	2321300023
4528	2321300004
4529	2321300027
4530	2321300012
4531	2321300043
4532	2321300057
4533	2321300059
4534	2321300073
4535	2321300061
4536	2321300041
4537	2321300016
4538	2321300014
4539	2321300069
4540	2321300018
4541	2321300031
4542	2321300006
4543	2321300071
4544	2321300039
4545	2321300055
4546	2321300010
4547	2321300002
4548	2321300035
4549	2321300025
4550	2321300033
4551	2321300067
4552	2321300053
4553	2321300037
4554	2321300029
4555	2321300063
4556	2321300008
4557	2421300016
4558	2421300020
4559	2421300004
4560	2421300010
4561	2421300018
4562	2421300027
4563	2421300031
4564	2421300033
4565	2421300006
4566	2421300008
4567	2421300014
4568	2421300002
4569	2421300022
4570	2421300052
4571	2421300039
4572	2421300029
4573	2421300035
4574	2421300045
4575	2421300047
4576	2421300043
4577	2421300037
4578	2421300041
4579	2421300050
4580	2121300052
4581	2121300048
4582	2121300001
4583	2121300050
4584	2121300005
4585	2121300007
4586	2121300046
4587	2121300003
4588	2121300054
4589	2121300011
4590	2121300044
4591	2121300009
4592	2121300056
4593	4621300031
4594	4621300006
4595	4621300067
4596	4621300053
4597	4621300025
4598	4621300033
4599	4621300059
4600	4621300073
4601	4621300010
4602	4621300002
4603	4621300016
4604	4621300014
4605	4621300069
4606	4621300055
4607	4621300037
4608	4621300029
4609	4621300008
4610	4621300035
4611	4621300063
4612	4621300071
4613	4621300039
4614	4621300061
4615	4621300041
4616	4621300018
4617	4621300043
4618	4621300057
4619	4621300012
4620	4621300027
4621	4621300023
4622	4621300004
4623	4621300065
4624	2321300022
4625	2321300026
4626	2421300026
4627	2121300047
4628	2121300043
4629	4621300026
4630	4621300022
4631	2321300054
4632	2321300058
4633	2321300056
4634	2321300068
4635	2321300060
4636	2321300072
4637	2321300066
4638	2321300064
4639	2321300062
4640	2321300074
4641	2321300070
4642	2421300053
4643	2421300046
4644	2421300030
4645	2421300032
4646	2421300042
4647	2421300051
4648	2421300048
4649	2421300040
4650	2421300044
4651	2421300034
4652	2421300038
4653	2421300036
4654	2121300004
4655	2121300002
4656	2121300049
4657	2121300051
4658	2121300012
4659	2121300053
4660	2121300055
4661	2121300057
4662	2121300006
4663	2121300008
4664	2121300010
4665	4621300070
4666	4621300074
4667	4621300060
4668	4621300064
4669	4621300072
4670	4621300062
4671	4621300066
4672	4621300058
4673	4621300054
4674	4621300056
4675	4621300068
4676	2321300077
4677	2421300061
4678	4621300077
4679	2321400028
4680	2321400022
4681	2321400016
4682	2321400030
4683	2321400026
4684	2321400018
4685	2321400014
4686	2321400020
4687	2321400010
4688	2321400008
4689	2321400024
4690	2321400012
4691	2421400008
4692	2421400020
4693	2421400018
4694	2421400014
4695	2421400010
4696	2421400016
4697	2421400012
4698	4621400012
4699	4621400008
4700	4621400010
4701	4621400024
4702	4621400020
4703	4621400026
4704	4621400022
4705	4621400028
4706	4621400030
4707	4621400018
4708	4621400016
4709	4621400014
4710	2321400011
4711	2321400009
4712	2321400015
4713	2321400023
4714	2321400019
4715	2321400027
4716	2321400007
4717	2321400021
4718	2321400017
4719	2321400029
4720	2321400031
4721	2321400025
4722	2321400013
4723	2421400017
4724	2421400015
4725	2421400013
4726	2421400009
4727	2421400019
4728	2421400007
4729	2421400011
4730	4621400025
4731	4621400013
4732	4621400031
4733	4621400029
4734	4621400007
4735	4621400021
4736	4621400017
4737	4621400009
4738	4621400011
4739	4621400027
4740	4621400023
4741	4621400019
4742	4621400015
4743	2321400002
4744	2421400002
4745	4621400002
4746	2321400003
4747	2421400003
4748	4621400003
4749	2321400032
4750	4621400032
4751	2321400006
4752	2421400006
4753	4621400006
4754	2314600008
4755	2414600001
4756	4614600008
4757	2314600005
4758	2314600009
4759	2314600002
4760	2314600004
4761	2314600001
4762	2314600010
4763	2414600009
4764	2414600005
4765	2414600008
4766	2414600006
4767	2414600002
4768	2414600003
4769	4614600001
4770	4614600004
4771	4614600010
4772	4614600002
4773	4614600005
4774	4614600009
4775	2300200034
4776	2400200002
4777	4600200034
4778	2300200066
4779	2300200062
4780	2300200052
4781	2300200030
4782	2300200006
4783	2300200131
4784	2300200056
4785	2300200119
4786	2300200048
4787	2300200058
4788	2300200076
4789	2300200105
4790	2300200026
4791	2300200123
4792	2300200101
4793	2300200093
4794	2300200004
4795	2300200084
4796	2300200113
4797	2300200040
4798	2300200072
4799	2300200088
4800	2300200097
4801	2300200044
4802	2300200127
4803	2300200014
4804	2300200109
4805	2300200010
4806	2300200060
4807	2300200080
4808	2300200115
4809	2300200018
4810	2300200022
4811	2300200028
4812	2400200050
4813	2400200103
4814	2400200028
4815	2400200077
4816	2400200107
4817	2400200087
4818	2400200081
4819	2400200058
4820	2400200052
4821	2400200062
4822	2400200067
4823	2400200008
4824	2400200054
4825	2400200044
4826	2400200083
4827	2400200097
4828	2400200085
4829	2400200034
4830	2400200056
4831	2400200040
4832	2400200089
4833	2400200024
4834	2400200075
4835	2400200079
4836	2400200046
4837	2400200048
4838	2400200071
4839	2400200018
4840	2400200060
4841	2400200036
4842	2400200091
4843	2400200099
4844	2400200012
4845	2100200022
4846	2100200002
4847	2100200014
4848	2100200020
4849	2100200018
4850	2100200054
4851	2100200052
4852	2100200028
4853	2100200026
4854	2100200034
4855	2100200048
4856	2100200030
4857	2100200036
4858	2100200038
4859	2100200040
4860	2100200044
4861	2100200010
4862	2100200006
4863	2100200056
4864	2100200004
4865	2100200008
4866	2100200050
4867	2100200032
4868	2100200016
4869	2100200046
4870	2100200012
4871	2100200042
4872	4600200028
4873	4600200115
4874	4600200018
4875	4600200022
4876	4600200080
4877	4600200010
4878	4600200060
4879	4600200072
4880	4600200109
4881	4600200088
4882	4600200097
4883	4600200044
4884	4600200113
4885	4600200040
4886	4600200127
4887	4600200014
4888	4600200123
4889	4600200101
4890	4600200076
4891	4600200006
4892	4600200026
4893	4600200004
4894	4600200084
4895	4600200105
4896	4600200048
4897	4600200058
4898	4600200093
4899	4600200030
4900	4600200062
4901	4600200056
4902	4600200119
4903	4600200052
4904	4600200066
4905	4600200131
4906	2300200027
4907	2300200124
4908	2300200077
4909	2300200102
4910	2300200015
4911	2300200098
4912	2300200092
4913	2300200128
4914	2300200059
4915	2300200085
4916	2300200106
4917	2300200094
4918	2300200114
4919	2300200035
4920	2300200073
4921	2300200132
4922	2300200089
4923	2300200061
4924	2300200067
4925	2300200029
4926	2300200023
4927	2300200057
4928	2300200019
4929	2300200053
4930	2300200116
4931	2300200011
4932	2300200081
4933	2300200120
4934	2300200045
4935	2300200041
4936	2300200110
4937	2300200049
4938	2300200007
4939	2300200005
4940	2300200031
4941	2300200063
4942	2400200055
4943	2400200072
4944	2400200045
4945	2400200088
4946	2400200003
4947	2400200019
4948	2400200029
4949	2400200098
4950	2400200053
4951	2400200086
4952	2400200041
4953	2400200108
4954	2400200100
4955	2400200092
4956	2400200061
4957	2400200063
4958	2400200013
4959	2400200025
4960	2400200084
4961	2400200009
4962	2400200082
4963	2400200078
4964	2400200037
4965	2400200090
4966	2400200068
4967	2400200080
4968	2400200051
4969	2400200076
4970	2400200047
4971	2400200059
4972	2400200057
4973	2400200049
4974	2400200035
4975	2400200066
4976	2400200104
4977	2100200037
4978	2100200023
4979	2100200007
4980	2100200051
4981	2100200027
4982	2100200017
4983	2100200029
4984	2100200011
4985	2100200047
4986	2100200049
4987	2100200003
4988	2100200043
4989	2100200019
4990	2100200041
4991	2100200045
4992	2100200009
4993	2100200013
4994	2100200053
4995	2100200005
4996	2100200057
4997	2100200015
4998	2100200021
4999	2100200035
5000	2100200031
5001	2100200055
5002	2100200033
5003	2100200039
5004	4600200063
5005	4600200007
5006	4600200031
5007	4600200005
5008	4600200029
5009	4600200023
5010	4600200081
5011	4600200011
5012	4600200049
5013	4600200057
5014	4600200120
5015	4600200045
5016	4600200132
5017	4600200089
5018	4600200067
5019	4600200019
5020	4600200053
5021	4600200116
5022	4600200061
5023	4600200041
5024	4600200110
5025	4600200027
5026	4600200114
5027	4600200098
5028	4600200124
5029	4600200059
5030	4600200102
5031	4600200015
5032	4600200073
5033	4600200106
5034	4600200094
5035	4600200128
5036	4600200035
5037	4600200077
5038	4600200085
5039	4600200092
5040	2300200108
5041	2300200051
5042	2300200047
5043	2300200043
5044	2300200079
5045	2300200096
5046	2300200025
5047	2300200100
5048	2300200021
5049	2300200087
5050	2300200126
5051	2300200134
5052	2300200104
5053	2300200083
5054	2300200017
5055	2300200130
5056	2300200055
5057	2300200013
5058	2300200075
5059	2300200122
5060	2400200074
5061	2400200106
5062	2400200043
5063	2400200070
5064	2400200027
5065	2400200011
5066	2400200031
5067	2400200015
5068	4600200122
5069	4600200075
5070	4600200013
5071	4600200130
5072	4600200017
5073	4600200055
5074	4600200083
5075	4600200104
5076	4600200043
5077	4600200025
5078	4600200100
5079	4600200021
5080	4600200108
5081	4600200126
5082	4600200134
5083	4600200087
5084	4600200096
5085	4600200051
5086	4600200047
5087	4600200079
5088	2300200002
5089	2300200036
5090	2300200078
5091	2300200046
5092	2300200012
5093	2300200050
5094	2300200020
5095	2300200121
5096	2300200129
5097	2300200086
5098	2300200107
5099	2300200133
5100	2300200054
5101	2300200070
5102	2300200016
5103	2300200125
5104	2300200082
5105	2300200024
5106	2300200038
5107	2300200068
5108	2300200008
5109	2300200117
5110	2300200074
5111	2300200042
5112	2300200103
5113	2300200099
5114	2300200095
5115	2400200010
5116	2400200042
5117	2400200030
5118	2400200069
5119	2400200020
5120	2400200004
5121	2400200095
5122	2400200006
5123	2400200026
5124	2400200038
5125	2400200105
5126	2400200073
5127	2400200101
5128	2400200014
5129	2400200109
5130	2400200022
5131	4600200095
5132	4600200099
5133	4600200008
5134	4600200103
5135	4600200082
5136	4600200038
5137	4600200016
5138	4600200117
5139	4600200074
5140	4600200042
5141	4600200068
5142	4600200024
5143	4600200125
5144	4600200107
5145	4600200133
5146	4600200086
5147	4600200129
5148	4600200070
5149	4600200054
5150	4600200012
5151	4600200121
5152	4600200002
5153	4600200078
5154	4600200050
5155	4600200020
5156	4600200036
5157	4600200046
5158	2300200009
5159	2300200069
5160	2300200118
5161	2300200003
5162	2300200071
5163	2300200037
5164	2300200039
5165	2400200007
5166	2400200021
5167	2400200039
5168	2400200102
5169	2400200023
5170	2400200096
5171	2400200005
5172	4600200039
5173	4600200003
5174	4600200037
5175	4600200071
5176	4600200069
5177	4600200009
5178	4600200118
5179	2300300005
5180	2300300071
5181	2300300021
5182	2300300015
5183	2300300061
5184	2300300077
5185	2300300027
5186	2300300019
5187	2300300087
5188	2300300043
5189	2300300065
5190	2300300055
5191	2300300013
5192	2300300039
5193	2300300009
5194	2300300091
5195	2300300081
5196	2300300029
5197	2300300049
5198	2300300025
5199	2300300059
5200	2300300047
5201	2300300051
5202	2300300011
5203	2300300085
5204	2300300023
5205	2300300073
5206	2300300063
5207	2300300101
5208	2300300033
5209	2300300031
5210	2300300035
5211	2300300045
5212	2300300099
5213	2300300089
5214	2300300057
5215	2300300093
5216	2300300079
5217	2300300041
5218	2300300083
5219	2300300053
5220	2300300003
5221	2300300017
5222	2300300007
5223	2300300097
5224	2300300103
5225	2300300095
5226	2300300075
5227	2300300067
5228	2400300009
5229	2400300007
5230	2400300005
5231	2400300029
5232	2400300061
5233	2400300035
5234	2400300021
5235	2400300067
5236	2400300073
5237	2400300013
5238	2400300043
5239	2400300017
5240	2400300063
5241	2400300031
5242	2400300059
5243	2400300023
5244	2400300075
5245	2400300027
5246	2400300051
5247	2400300055
5248	2400300011
5249	2400300015
5250	2400300047
5251	2400300025
5252	2400300041
5253	2400300053
5254	2400300033
5255	2400300049
5256	2400300039
5257	2400300037
5258	2400300071
5259	2400300069
5260	2400300045
5261	2400300003
5262	2400300065
5263	2100300027
5264	2100300029
5265	2100300013
5266	2100300009
5267	2100300017
5268	2100300021
5269	2100300015
5270	2100300007
5271	2100300019
5272	2100300023
5273	2100300025
5274	2100300011
5275	2100300003
5276	2100300005
5277	4600300067
5278	4600300075
5279	4600300095
5280	4600300017
5281	4600300007
5282	4600300057
5283	4600300083
5284	4600300097
5285	4600300003
5286	4600300103
5287	4600300053
5288	4600300045
5289	4600300089
5290	4600300035
5291	4600300079
5292	4600300041
5293	4600300031
5294	4600300033
5295	4600300099
5296	4600300093
5297	4600300101
5298	4600300063
5299	4600300073
5300	4600300071
5301	4600300029
5302	4600300025
5303	4600300019
5304	4600300061
5305	4600300021
5306	4600300039
5307	4600300009
5308	4600300091
5309	4600300087
5310	4600300055
5311	4600300013
5312	4600300011
5313	4600300049
5314	4600300085
5315	4600300005
5316	4600300059
5317	4600300047
5318	4600300051
5319	4600300081
5320	4600300027
5321	4600300023
5322	4600300043
5323	4600300065
5324	4600300077
5325	4600300015
5326	2300300102
5327	2300300074
5328	2300300096
5329	2300300056
5330	2300300028
5331	2300300006
5332	2300300072
5333	2300300030
5334	2300300012
5335	2300300002
5336	2300300100
5337	2300300018
5338	2300300070
5339	2300300004
5340	2300300032
5341	2300300058
5342	2300300082
5343	2300300054
5344	2300300008
5345	2300300016
5346	2300300024
5347	2300300090
5348	2300300080
5349	2300300044
5350	2300300084
5351	2300300050
5352	2300300060
5353	2300300064
5354	2300300098
5355	2300300092
5356	2300300078
5357	2300300042
5358	2300300094
5359	2300300034
5360	2300300010
5361	2300300022
5362	2300300062
5363	2300300048
5364	2300300086
5365	2300300088
5366	2300300014
5367	2300300052
5368	2300300040
5369	2300300038
5370	2300300020
