"service_id","date","exception_type"
4.2019102220200624E16,20200413,2
4.2019102220200624E16,20200425,2
4.2019102220200624E16,20200501,2
4.2019102220200624E16,20200602,2
4.2019102820200624E16,20191225,2
4.2019102820200624E16,20191226,2
4.2019102820200624E16,20200101,2
4.2019102820200624E16,20200413,2
4.2019102820200624E16,20200425,2
4.2019102820200624E16,20200501,2
4.2019102820200624E16,20200602,2
4.2019111120200624E16,20191225,2
4.2019111120200624E16,20191226,2
4.2019111120200624E16,20200101,2
4.2019111120200624E16,20200413,2
4.2019111120200624E16,20200425,2
4.2019111120200624E16,20200501,2
4.2019111120200624E16,20200602,2
4.2019121520200624E16,20191225,2
4.2019121520200624E16,20191226,2
4.2019121520200624E16,20200101,2
4.2019121520200624E16,20200413,2
4.2019121520200624E16,20200425,2
4.2019121520200624E16,20200501,2
4.2019121520200624E16,20200602,2
5.2019091220200624E16,20191207,2
5.2019091220200624E16,20191223,2
5.2019091220200624E16,20191224,2
5.2019091220200624E16,20191225,2
5.2019091220200624E16,20191226,2
5.2019091220200624E16,20191227,2
5.2019091220200624E16,20191228,2
5.2019091220200624E16,20191230,2
5.2019091220200624E16,20191231,2
5.2019091220200624E16,20200101,2
5.2019091220200624E16,20200102,2
5.2019091220200624E16,20200103,2
5.2019091220200624E16,20200104,2
5.2019091220200624E16,20200106,2
5.2019091220200624E16,20200222,2
5.2019091220200624E16,20200224,2
5.2019091220200624E16,20200225,2
5.2019091220200624E16,20200409,2
5.2019091220200624E16,20200410,2
5.2019091220200624E16,20200411,2
5.2019091220200624E16,20200413,2
5.2019091220200624E16,20200414,2
5.2019091220200624E16,20200425,2
5.2019091220200624E16,20200501,2
5.2019091220200624E16,20200502,2
5.2019091220200624E16,20200601,2
5.2019091220200624E16,20200602,2
5.2019091220200624E16,20200611,2
5.2019091220200624E16,20200612,2
5.2019091220200624E16,20200613,2
5.2019091220200624E16,20200615,2
5.2019091220200624E16,20200616,2
5.2019091220200624E16,20200617,2
5.2019091220200624E16,20200618,2
5.2019091220200624E16,20200619,2
5.2019091220200624E16,20200620,2
5.2019091220200624E16,20200622,2
5.2019091220200624E16,20200623,2
5.2019091220200624E16,20200624,2
5.2019091220200624E16,20200625,2
5.2019091220200624E16,20200626,2
5.2019091320200624E16,20191207,2
5.2019091320200624E16,20191223,2
5.2019091320200624E16,20191224,2
5.2019091320200624E16,20191225,2
5.2019091320200624E16,20191226,2
5.2019091320200624E16,20191227,2
5.2019091320200624E16,20191228,2
5.2019091320200624E16,20191230,2
5.2019091320200624E16,20191231,2
5.2019091320200624E16,20200101,2
5.2019091320200624E16,20200102,2
5.2019091320200624E16,20200103,2
5.2019091320200624E16,20200104,2
5.2019091320200624E16,20200106,2
5.2019091320200624E16,20200222,2
5.2019091320200624E16,20200224,2
5.2019091320200624E16,20200225,2
5.2019091320200624E16,20200409,2
5.2019091320200624E16,20200410,2
5.2019091320200624E16,20200411,2
5.2019091320200624E16,20200413,2
5.2019091320200624E16,20200414,2
5.2019091320200624E16,20200425,2
5.2019091320200624E16,20200501,2
5.2019091320200624E16,20200502,2
5.2019091320200624E16,20200601,2
5.2019091320200624E16,20200602,2
5.2019091320200624E16,20200611,2
5.2019091320200624E16,20200612,2
5.2019091320200624E16,20200613,2
5.2019091320200624E16,20200615,2
5.2019091320200624E16,20200616,2
5.2019091320200624E16,20200617,2
5.2019091320200624E16,20200618,2
5.2019091320200624E16,20200619,2
5.2019091320200624E16,20200620,2
5.2019091320200624E16,20200622,2
5.2019091320200624E16,20200623,2
5.2019091320200624E16,20200624,2
5.2019091320200624E16,20200625,2
5.2019091320200624E16,20200626,2
5.2019092020200624E16,20191207,2
5.2019092020200624E16,20191223,2
5.2019092020200624E16,20191224,2
5.2019092020200624E16,20191225,2
5.2019092020200624E16,20191226,2
5.2019092020200624E16,20191227,2
5.2019092020200624E16,20191228,2
5.2019092020200624E16,20191230,2
5.2019092020200624E16,20191231,2
5.2019092020200624E16,20200101,2
5.2019092020200624E16,20200102,2
5.2019092020200624E16,20200103,2
5.2019092020200624E16,20200104,2
5.2019092020200624E16,20200106,2
5.2019092020200624E16,20200222,2
5.2019092020200624E16,20200224,2
5.2019092020200624E16,20200225,2
5.2019092020200624E16,20200409,2
5.2019092020200624E16,20200410,2
5.2019092020200624E16,20200411,2
5.2019092020200624E16,20200413,2
5.2019092020200624E16,20200414,2
5.2019092020200624E16,20200425,2
5.2019092020200624E16,20200501,2
5.2019092020200624E16,20200502,2
5.2019092020200624E16,20200601,2
5.2019092020200624E16,20200602,2
5.2019092020200624E16,20200611,2
5.2019092020200624E16,20200612,2
5.2019092020200624E16,20200613,2
5.2019092020200624E16,20200615,2
5.2019092020200624E16,20200616,2
5.2019092020200624E16,20200617,2
5.2019092020200624E16,20200618,2
5.2019092020200624E16,20200619,2
5.2019092020200624E16,20200620,2
5.2019092020200624E16,20200622,2
5.2019092020200624E16,20200623,2
5.2019092020200624E16,20200624,2
5.2019092020200624E16,20200625,2
5.2019092020200624E16,20200626,2
5.2019092120200624E16,20191207,2
5.2019092120200624E16,20191223,2
5.2019092120200624E16,20191224,2
5.2019092120200624E16,20191225,2
5.2019092120200624E16,20191226,2
5.2019092120200624E16,20191227,2
5.2019092120200624E16,20191228,2
5.2019092120200624E16,20191230,2
5.2019092120200624E16,20191231,2
5.2019092120200624E16,20200101,2
5.2019092120200624E16,20200102,2
5.2019092120200624E16,20200103,2
5.2019092120200624E16,20200104,2
5.2019092120200624E16,20200106,2
5.2019092120200624E16,20200222,2
5.2019092120200624E16,20200224,2
5.2019092120200624E16,20200225,2
5.2019092120200624E16,20200409,2
5.2019092120200624E16,20200410,2
5.2019092120200624E16,20200411,2
5.2019092120200624E16,20200413,2
5.2019092120200624E16,20200414,2
5.2019092120200624E16,20200425,2
5.2019092120200624E16,20200501,2
5.2019092120200624E16,20200502,2
5.2019092120200624E16,20200601,2
5.2019092120200624E16,20200602,2
5.2019092120200624E16,20200611,2
5.2019092120200624E16,20200612,2
5.2019092120200624E16,20200613,2
5.2019092120200624E16,20200615,2
5.2019092120200624E16,20200616,2
5.2019092120200624E16,20200617,2
5.2019092120200624E16,20200618,2
5.2019092120200624E16,20200619,2
5.2019092120200624E16,20200620,2
5.2019092120200624E16,20200622,2
5.2019092120200624E16,20200623,2
5.2019092120200624E16,20200624,2
5.2019092120200624E16,20200625,2
5.2019092120200624E16,20200626,2
5.2019100820200624E16,20191207,2
5.2019100820200624E16,20191223,2
5.2019100820200624E16,20191224,2
5.2019100820200624E16,20191225,2
5.2019100820200624E16,20191226,2
5.2019100820200624E16,20191227,2
5.2019100820200624E16,20191228,2
5.2019100820200624E16,20191230,2
5.2019100820200624E16,20191231,2
5.2019100820200624E16,20200101,2
5.2019100820200624E16,20200102,2
5.2019100820200624E16,20200103,2
5.2019100820200624E16,20200104,2
5.2019100820200624E16,20200106,2
5.2019100820200624E16,20200222,2
5.2019100820200624E16,20200224,2
5.2019100820200624E16,20200225,2
5.2019100820200624E16,20200409,2
5.2019100820200624E16,20200410,2
5.2019100820200624E16,20200411,2
5.2019100820200624E16,20200413,2
5.2019100820200624E16,20200414,2
5.2019100820200624E16,20200425,2
5.2019100820200624E16,20200501,2
5.2019100820200624E16,20200502,2
5.2019100820200624E16,20200601,2
5.2019100820200624E16,20200602,2
5.2019100820200624E16,20200611,2
5.2019100820200624E16,20200612,2
5.2019100820200624E16,20200613,2
5.2019100820200624E16,20200615,2
5.2019100820200624E16,20200616,2
5.2019100820200624E16,20200617,2
5.2019100820200624E16,20200618,2
5.2019100820200624E16,20200619,2
5.2019100820200624E16,20200620,2
5.2019100820200624E16,20200622,2
5.2019100820200624E16,20200623,2
5.2019100820200624E16,20200624,2
5.2019100820200624E16,20200625,2
5.2019100820200624E16,20200626,2
5.2019101620200624E16,20191207,2
5.2019101620200624E16,20191223,2
5.2019101620200624E16,20191224,2
5.2019101620200624E16,20191225,2
5.2019101620200624E16,20191226,2
5.2019101620200624E16,20191227,2
5.2019101620200624E16,20191228,2
5.2019101620200624E16,20191230,2
5.2019101620200624E16,20191231,2
5.2019101620200624E16,20200101,2
5.2019101620200624E16,20200102,2
5.2019101620200624E16,20200103,2
5.2019101620200624E16,20200104,2
5.2019101620200624E16,20200106,2
5.2019101620200624E16,20200222,2
5.2019101620200624E16,20200224,2
5.2019101620200624E16,20200225,2
5.2019101620200624E16,20200409,2
5.2019101620200624E16,20200410,2
5.2019101620200624E16,20200411,2
5.2019101620200624E16,20200413,2
5.2019101620200624E16,20200414,2
5.2019101620200624E16,20200425,2
5.2019101620200624E16,20200501,2
5.2019101620200624E16,20200502,2
5.2019101620200624E16,20200601,2
5.2019101620200624E16,20200602,2
5.2019101620200624E16,20200611,2
5.2019101620200624E16,20200612,2
5.2019101620200624E16,20200613,2
5.2019101620200624E16,20200615,2
5.2019101620200624E16,20200616,2
5.2019101620200624E16,20200617,2
5.2019101620200624E16,20200618,2
5.2019101620200624E16,20200619,2
5.2019101620200624E16,20200620,2
5.2019101620200624E16,20200622,2
5.2019101620200624E16,20200623,2
5.2019101620200624E16,20200624,2
5.2019101620200624E16,20200625,2
5.2019101620200624E16,20200626,2
5.2019101920200624E16,20191207,2
5.2019101920200624E16,20191223,2
5.2019101920200624E16,20191224,2
5.2019101920200624E16,20191225,2
5.2019101920200624E16,20191226,2
5.2019101920200624E16,20191227,2
5.2019101920200624E16,20191228,2
5.2019101920200624E16,20191230,2
5.2019101920200624E16,20191231,2
5.2019101920200624E16,20200101,2
5.2019101920200624E16,20200102,2
5.2019101920200624E16,20200103,2
5.2019101920200624E16,20200104,2
5.2019101920200624E16,20200106,2
5.2019101920200624E16,20200222,2
5.2019101920200624E16,20200224,2
5.2019101920200624E16,20200225,2
5.2019101920200624E16,20200409,2
5.2019101920200624E16,20200410,2
5.2019101920200624E16,20200411,2
5.2019101920200624E16,20200413,2
5.2019101920200624E16,20200414,2
5.2019101920200624E16,20200425,2
5.2019101920200624E16,20200501,2
5.2019101920200624E16,20200502,2
5.2019101920200624E16,20200601,2
5.2019101920200624E16,20200602,2
5.2019101920200624E16,20200611,2
5.2019101920200624E16,20200612,2
5.2019101920200624E16,20200613,2
5.2019101920200624E16,20200615,2
5.2019101920200624E16,20200616,2
5.2019101920200624E16,20200617,2
5.2019101920200624E16,20200618,2
5.2019101920200624E16,20200619,2
5.2019101920200624E16,20200620,2
5.2019101920200624E16,20200622,2
5.2019101920200624E16,20200623,2
5.2019101920200624E16,20200624,2
5.2019101920200624E16,20200625,2
5.2019101920200624E16,20200626,2
5.2019102220200624E16,20191207,2
5.2019102220200624E16,20191223,2
5.2019102220200624E16,20191224,2
5.2019102220200624E16,20191225,2
5.2019102220200624E16,20191226,2
5.2019102220200624E16,20191227,2
5.2019102220200624E16,20191228,2
5.2019102220200624E16,20191230,2
5.2019102220200624E16,20191231,2
5.2019102220200624E16,20200101,2
5.2019102220200624E16,20200102,2
5.2019102220200624E16,20200103,2
5.2019102220200624E16,20200104,2
5.2019102220200624E16,20200106,2
5.2019102220200624E16,20200222,2
5.2019102220200624E16,20200224,2
5.2019102220200624E16,20200225,2
5.2019102220200624E16,20200409,2
5.2019102220200624E16,20200410,2
5.2019102220200624E16,20200411,2
5.2019102220200624E16,20200413,2
5.2019102220200624E16,20200414,2
5.2019102220200624E16,20200425,2
5.2019102220200624E16,20200501,2
5.2019102220200624E16,20200502,2
5.2019102220200624E16,20200601,2
5.2019102220200624E16,20200602,2
5.2019102220200624E16,20200611,2
5.2019102220200624E16,20200612,2
5.2019102220200624E16,20200613,2
5.2019102220200624E16,20200615,2
5.2019102220200624E16,20200616,2
5.2019102220200624E16,20200617,2
5.2019102220200624E16,20200618,2
5.2019102220200624E16,20200619,2
5.2019102220200624E16,20200620,2
5.2019102220200624E16,20200622,2
5.2019102220200624E16,20200623,2
5.2019102220200624E16,20200624,2
5.2019102220200624E16,20200625,2
5.2019102220200624E16,20200626,2
5.2019102420200624E16,20191207,2
5.2019102420200624E16,20191223,2
5.2019102420200624E16,20191224,2
5.2019102420200624E16,20191225,2
5.2019102420200624E16,20191226,2
5.2019102420200624E16,20191227,2
5.2019102420200624E16,20191228,2
5.2019102420200624E16,20191230,2
5.2019102420200624E16,20191231,2
5.2019102420200624E16,20200101,2
5.2019102420200624E16,20200102,2
5.2019102420200624E16,20200103,2
5.2019102420200624E16,20200104,2
5.2019102420200624E16,20200106,2
5.2019102420200624E16,20200222,2
5.2019102420200624E16,20200224,2
5.2019102420200624E16,20200225,2
5.2019102420200624E16,20200409,2
5.2019102420200624E16,20200410,2
5.2019102420200624E16,20200411,2
5.2019102420200624E16,20200413,2
5.2019102420200624E16,20200414,2
5.2019102420200624E16,20200425,2
5.2019102420200624E16,20200501,2
5.2019102420200624E16,20200502,2
5.2019102420200624E16,20200601,2
5.2019102420200624E16,20200602,2
5.2019102420200624E16,20200611,2
5.2019102420200624E16,20200612,2
5.2019102420200624E16,20200613,2
5.2019102420200624E16,20200615,2
5.2019102420200624E16,20200616,2
5.2019102420200624E16,20200617,2
5.2019102420200624E16,20200618,2
5.2019102420200624E16,20200619,2
5.2019102420200624E16,20200620,2
5.2019102420200624E16,20200622,2
5.2019102420200624E16,20200623,2
5.2019102420200624E16,20200624,2
5.2019102420200624E16,20200625,2
5.2019102420200624E16,20200626,2
5.2019102820200624E16,20191207,2
5.2019102820200624E16,20191223,2
5.2019102820200624E16,20191224,2
5.2019102820200624E16,20191225,2
5.2019102820200624E16,20191226,2
5.2019102820200624E16,20191227,2
5.2019102820200624E16,20191228,2
5.2019102820200624E16,20191230,2
5.2019102820200624E16,20191231,2
5.2019102820200624E16,20200101,2
5.2019102820200624E16,20200102,2
5.2019102820200624E16,20200103,2
5.2019102820200624E16,20200104,2
5.2019102820200624E16,20200106,2
5.2019102820200624E16,20200222,2
5.2019102820200624E16,20200224,2
5.2019102820200624E16,20200225,2
5.2019102820200624E16,20200409,2
5.2019102820200624E16,20200410,2
5.2019102820200624E16,20200411,2
5.2019102820200624E16,20200413,2
5.2019102820200624E16,20200414,2
5.2019102820200624E16,20200425,2
5.2019102820200624E16,20200501,2
5.2019102820200624E16,20200502,2
5.2019102820200624E16,20200601,2
5.2019102820200624E16,20200602,2
5.2019102820200624E16,20200611,2
5.2019102820200624E16,20200612,2
5.2019102820200624E16,20200613,2
5.2019102820200624E16,20200615,2
5.2019102820200624E16,20200616,2
5.2019102820200624E16,20200617,2
5.2019102820200624E16,20200618,2
5.2019102820200624E16,20200619,2
5.2019102820200624E16,20200620,2
5.2019102820200624E16,20200622,2
5.2019102820200624E16,20200623,2
5.2019102820200624E16,20200624,2
5.2019102820200624E16,20200625,2
5.2019102820200624E16,20200626,2
5.2019111120200624E16,20191207,2
5.2019111120200624E16,20191223,2
5.2019111120200624E16,20191224,2
5.2019111120200624E16,20191225,2
5.2019111120200624E16,20191226,2
5.2019111120200624E16,20191227,2
5.2019111120200624E16,20191228,2
5.2019111120200624E16,20191230,2
5.2019111120200624E16,20191231,2
5.2019111120200624E16,20200101,2
5.2019111120200624E16,20200102,2
5.2019111120200624E16,20200103,2
5.2019111120200624E16,20200104,2
5.2019111120200624E16,20200106,2
5.2019111120200624E16,20200222,2
5.2019111120200624E16,20200224,2
5.2019111120200624E16,20200225,2
5.2019111120200624E16,20200409,2
5.2019111120200624E16,20200410,2
5.2019111120200624E16,20200411,2
5.2019111120200624E16,20200413,2
5.2019111120200624E16,20200414,2
5.2019111120200624E16,20200425,2
5.2019111120200624E16,20200501,2
5.2019111120200624E16,20200502,2
5.2019111120200624E16,20200601,2
5.2019111120200624E16,20200602,2
5.2019111120200624E16,20200611,2
5.2019111120200624E16,20200612,2
5.2019111120200624E16,20200613,2
5.2019111120200624E16,20200615,2
5.2019111120200624E16,20200616,2
5.2019111120200624E16,20200617,2
5.2019111120200624E16,20200618,2
5.2019111120200624E16,20200619,2
5.2019111120200624E16,20200620,2
5.2019111120200624E16,20200622,2
5.2019111120200624E16,20200623,2
5.2019111120200624E16,20200624,2
5.2019111120200624E16,20200625,2
5.2019111120200624E16,20200626,2
5.2019111220200624E16,20191207,2
5.2019111220200624E16,20191223,2
5.2019111220200624E16,20191224,2
5.2019111220200624E16,20191225,2
5.2019111220200624E16,20191226,2
5.2019111220200624E16,20191227,2
5.2019111220200624E16,20191228,2
5.2019111220200624E16,20191230,2
5.2019111220200624E16,20191231,2
5.2019111220200624E16,20200101,2
5.2019111220200624E16,20200102,2
5.2019111220200624E16,20200103,2
5.2019111220200624E16,20200104,2
5.2019111220200624E16,20200106,2
5.2019111220200624E16,20200222,2
5.2019111220200624E16,20200224,2
5.2019111220200624E16,20200225,2
5.2019111220200624E16,20200409,2
5.2019111220200624E16,20200410,2
5.2019111220200624E16,20200411,2
5.2019111220200624E16,20200413,2
5.2019111220200624E16,20200414,2
5.2019111220200624E16,20200425,2
5.2019111220200624E16,20200501,2
5.2019111220200624E16,20200502,2
5.2019111220200624E16,20200601,2
5.2019111220200624E16,20200602,2
5.2019111220200624E16,20200611,2
5.2019111220200624E16,20200612,2
5.2019111220200624E16,20200613,2
5.2019111220200624E16,20200615,2
5.2019111220200624E16,20200616,2
5.2019111220200624E16,20200617,2
5.2019111220200624E16,20200618,2
5.2019111220200624E16,20200619,2
5.2019111220200624E16,20200620,2
5.2019111220200624E16,20200622,2
5.2019111220200624E16,20200623,2
5.2019111220200624E16,20200624,2
5.2019111220200624E16,20200625,2
5.2019111220200624E16,20200626,2
5.2019112520200624E16,20191207,2
5.2019112520200624E16,20191223,2
5.2019112520200624E16,20191224,2
5.2019112520200624E16,20191225,2
5.2019112520200624E16,20191226,2
5.2019112520200624E16,20191227,2
5.2019112520200624E16,20191228,2
5.2019112520200624E16,20191230,2
5.2019112520200624E16,20191231,2
5.2019112520200624E16,20200101,2
5.2019112520200624E16,20200102,2
5.2019112520200624E16,20200103,2
5.2019112520200624E16,20200104,2
5.2019112520200624E16,20200106,2
5.2019112520200624E16,20200222,2
5.2019112520200624E16,20200224,2
5.2019112520200624E16,20200225,2
5.2019112520200624E16,20200409,2
5.2019112520200624E16,20200410,2
5.2019112520200624E16,20200411,2
5.2019112520200624E16,20200413,2
5.2019112520200624E16,20200414,2
5.2019112520200624E16,20200425,2
5.2019112520200624E16,20200501,2
5.2019112520200624E16,20200502,2
5.2019112520200624E16,20200601,2
5.2019112520200624E16,20200602,2
5.2019112520200624E16,20200611,2
5.2019112520200624E16,20200612,2
5.2019112520200624E16,20200613,2
5.2019112520200624E16,20200615,2
5.2019112520200624E16,20200616,2
5.2019112520200624E16,20200617,2
5.2019112520200624E16,20200618,2
5.2019112520200624E16,20200619,2
5.2019112520200624E16,20200620,2
5.2019112520200624E16,20200622,2
5.2019112520200624E16,20200623,2
5.2019112520200624E16,20200624,2
5.2019112520200624E16,20200625,2
5.2019112520200624E16,20200626,2
6.2019091220200624E16,20191207,2
6.2019091220200624E16,20191223,2
6.2019091220200624E16,20191224,2
6.2019091220200624E16,20191225,2
6.2019091220200624E16,20191226,2
6.2019091220200624E16,20191227,2
6.2019091220200624E16,20191228,2
6.2019091220200624E16,20191230,2
6.2019091220200624E16,20191231,2
6.2019091220200624E16,20200101,2
6.2019091220200624E16,20200102,2
6.2019091220200624E16,20200103,2
6.2019091220200624E16,20200104,2
6.2019091220200624E16,20200106,2
6.2019091220200624E16,20200222,2
6.2019091220200624E16,20200224,2
6.2019091220200624E16,20200225,2
6.2019091220200624E16,20200409,2
6.2019091220200624E16,20200410,2
6.2019091220200624E16,20200411,2
6.2019091220200624E16,20200413,2
6.2019091220200624E16,20200414,2
6.2019091220200624E16,20200425,2
6.2019091220200624E16,20200501,2
6.2019091220200624E16,20200502,2
6.2019091220200624E16,20200601,2
6.2019091220200624E16,20200602,2
6.2019091220200624E16,20200611,2
6.2019091220200624E16,20200612,2
6.2019091220200624E16,20200613,2
6.2019091220200624E16,20200615,2
6.2019091220200624E16,20200616,2
6.2019091220200624E16,20200617,2
6.2019091220200624E16,20200618,2
6.2019091220200624E16,20200619,2
6.2019091220200624E16,20200620,2
6.2019091220200624E16,20200622,2
6.2019091220200624E16,20200623,2
6.2019091220200624E16,20200624,2
6.2019091220200624E16,20200625,2
6.2019091220200624E16,20200626,2
6.2019091820200624E16,20191207,2
6.2019091820200624E16,20191223,2
6.2019091820200624E16,20191224,2
6.2019091820200624E16,20191225,2
6.2019091820200624E16,20191226,2
6.2019091820200624E16,20191227,2
6.2019091820200624E16,20191228,2
6.2019091820200624E16,20191230,2
6.2019091820200624E16,20191231,2
6.2019091820200624E16,20200101,2
6.2019091820200624E16,20200102,2
6.2019091820200624E16,20200103,2
6.2019091820200624E16,20200104,2
6.2019091820200624E16,20200106,2
6.2019091820200624E16,20200222,2
6.2019091820200624E16,20200224,2
6.2019091820200624E16,20200225,2
6.2019091820200624E16,20200409,2
6.2019091820200624E16,20200410,2
6.2019091820200624E16,20200411,2
6.2019091820200624E16,20200413,2
6.2019091820200624E16,20200414,2
6.2019091820200624E16,20200425,2
6.2019091820200624E16,20200501,2
6.2019091820200624E16,20200502,2
6.2019091820200624E16,20200601,2
6.2019091820200624E16,20200602,2
6.2019091820200624E16,20200611,2
6.2019091820200624E16,20200612,2
6.2019091820200624E16,20200613,2
6.2019091820200624E16,20200615,2
6.2019091820200624E16,20200616,2
6.2019091820200624E16,20200617,2
6.2019091820200624E16,20200618,2
6.2019091820200624E16,20200619,2
6.2019091820200624E16,20200620,2
6.2019091820200624E16,20200622,2
6.2019091820200624E16,20200623,2
6.2019091820200624E16,20200624,2
6.2019091820200624E16,20200625,2
6.2019091820200624E16,20200626,2
6.2019091920200624E16,20191207,2
6.2019091920200624E16,20191223,2
6.2019091920200624E16,20191224,2
6.2019091920200624E16,20191225,2
6.2019091920200624E16,20191226,2
6.2019091920200624E16,20191227,2
